Timebase,RefCh1,Sen1Ch1,Sen2Ch1,RefCh2,Sen1Ch2,Sen2Ch2,RefCh3,Sen1Ch3,Sen2Ch3,RefCh4,Sen1Ch4,Sen2Ch4,RefCh5,Sen1Ch5,Sen2Ch5,RefCh6,Sen1Ch6,Sen2Ch6,RefCh7,Sen1Ch7,Sen2Ch7,Flow1,Flow2,FlowC,Pressure(Pa),Temperature(°C),BB(%),ContTemp,SupplyTemp,Status,ContStatus,DetectStatus,LedStatus,ValveStatus,LedTemp,BC11,BC12,BC1,BC21,BC22,BC2,BC31,BC32,BC3,BC41,BC42,BC4,BC51,BC52,BC5,BC61,BC62,BC6,BC71,BC72,BC7,K1,K2,K3,K4,K5,K6,K7,TapeAdvCount,DateTime,Timeread
60,901917,789937,798299,935375,874515,869385,902362,828157,834841,901053,846519,845345,830425,889270,889800,632259,920665,894938,691145,926078,903238,3792,1197,4989,101325,21.11,100.0,29,40,65536,0,10,10,0,30,24,2,24,12,-16,12,1,-56,1,11,-16,12,7,17,7,7,69,7,3,51,3,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:04:00,2022-06-02 04:00:00
60,901946,789956,798320,935420,874550,869414,902418,828201,834880,901165,846635,845453,830468,889308,889854,632303,920711,895005,691214,926162,903337,3791,1199,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,6,14,6,8,43,8,9,50,9,-15,-13,-15,12,-37,12,34,-29,34,17,-58,17,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:05:00,2022-06-02 04:00:00
60,901920,789926,798294,935354,874486,869358,902368,828141,834838,901095,846550,845379,830425,889255,889794,632252,920632,894930,691148,926073,903237,3791,1200,4991,101325,21.11,100.0,30,41,65536,0,10,10,0,30,7,9,7,2,-18,2,18,-17,18,27,36,27,10,65,10,9,17,9,1,90,1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:06:00,2022-06-02 04:00:00
60,902000,789968,798351,935421,874532,869410,902429,828177,834892,901233,846683,845513,830505,889334,889892,632331,920737,895039,691215,926156,903333,3791,1198,4989,101325,21.11,0.0,30,40,65536,0,10,10,0,29,15,7,15,10,18,10,12,-13,12,-13,-42,-13,14,-7,14,30,38,30,-1,-28,-1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:08:00,2022-06-02 04:00:00
60,901947,789900,798295,935373,874464,869363,902367,828110,834818,901185,846610,845454,830442,889253,889811,632293,920677,894980,691165,926085,903265,3790,1200,4990,101325,21.11,100.0,30,40,65536,0,10,10,0,30,15,-17,15,12,-4,13,8,21,8,12,6,12,7,19,8,9,-3,10,1,23,1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:10:00,2022-06-02 04:00:00
60,901987,789935,798337,935410,874504,869401,902429,828160,834874,901275,846678,845536,830503,889311,889878,632345,920741,895058,691253,926202,903377,3790,1200,4990,101325,21.11,0.0,29,38,65536,0,10,10,0,30,0,-19,0,-6,-12,-6,9,5,9,23,11,23,11,-8,11,22,-27,22,2,20,2,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:11:00,2022-06-02 04:00:00
60,901941,789859,798277,935395,874473,869380,902404,828126,834853,901210,846619,845472,830469,889260,889830,632299,920666,894983,691205,926126,903309,3790,1200,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,33,56,34,18,24,18,14,-8,14,-3,13,-3,21,54,22,15,61,15,24,35,24,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:12:00,2022-06-02 04:00:00
60,901945,789854,798283,935407,874464,869385,902420,828125,834863,901228,846619,845482,830473,889264,889844,632300,920672,894999,691206,926117,903311,3790,1200,4990,101325,21.11,0.0,29,38,65536,0,10,10,0,29,23,20,23,6,15,6,10,18,10,7,-16,8,6,-32,6,1,-74,1,26,41,26,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:14:00,2022-06-02 04:00:00
60,901895,789802,798235,935386,874439,869367,902394,828100,834832,901217,846606,845479,830443,889219,889796,632282,920639,894959,691190,926094,903290,3790,1200,4990,101325,21.11,80.5,30,41,65536,0,10,10,0,29,8,11,8,6,-5,6,1,27,1,4,-32,4,19,74,19,13,89,13,3,1,3,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:15:00,2022-06-02 04:00:00
60,901926,789812,798264,935370,874407,869339,902398,828091,834826,901174,846560,845445,830437,889207,889794,632279,920633,894954,691168,926060,903254,3791,1198,4989,101325,21.11,96.7,29,41,65536,0,10,10,0,30,16,-5,16,18,44,18,16,38,16,8,-28,8,8,-21,8,3,5,3,9,48,9,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:16:00,2022-06-02 04:00:00
60,901965,789840,798285,935393,874410,869357,902422,828105,834862,901286,846650,845536,830488,889249,889847,632315,920671,895002,691199,926100,903295,3790,1200,4990,101325,21.11,100.0,30,37,65536,0,10,10,0,29,6,39,6,20,11,20,10,-54,10,21,61,21,19,8,19,27,18,27,3,-3,3,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:17:00,2022-06-02 04:00:00
60,901906,789757,798226,935352,874363,869320,902356,828042,834801,901195,846544,845436,830420,889166,889776,632260,920582,894926,691149,926017,903224,3790,1201,4991,101325,21.11,0.0,30,41,65536,0,10,10,0,29,9,22,9,10,16,10,-2,-42,-2,13,45,13,14,8,14,21,-28,21,-9,-40,-9,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:19:00,2022-06-02 04:00:00
60,901964,789787,798265,935404,874411,869358,902384,828054,834823,901256,846601,845511,830467,889205,889815,632310,920646,894989,691202,926086,903303,3790,1200,4990,101325,21.11,0.0,30,38,65536,0,10,10,0,30,19,36,20,1,35,1,17,15,17,0,-78,0,17,53,17,17,48,17,4,-64,4,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:20:00,2022-06-02 04:00:00
60,901865,789704,798188,935330,874315,869292,902338,827999,834773,901201,846535,845444,830400,889127,889746,632247,920545,894895,691132,925988,903199,3791,1199,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,30,-4,-12,-4,13,-7,13,13,19,13,15,8,15,10,-7,10,33,96,33,-1,35,-1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:22:00,2022-06-02 04:00:00
60,901874,789681,798183,935343,874308,869288,902347,827981,834765,901168,846499,845417,830425,889139,889762,632241,920530,894882,691125,925964,903187,3790,1200,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,29,1,-7,1,7,47,7,14,36,14,-1,-41,-1,7,55,7,18,21,18,-7,1,-7,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:24:00,2022-06-02 04:00:00
60,901875,789668,798175,935356,874309,869309,902347,827981,834766,901235,846545,845470,830428,889144,889774,632235,920521,894877,691132,925971,903194,3790,1200,4990,101325,21.11,100.0,30,41,65536,0,10,10,0,30,13,26,13,12,-30,12,0,-4,0,23,43,24,-3,-41,-3,1,-21,1,5,14,5,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:25:00,2022-06-02 04:00:00
60,901897,789680,798210,935367,874304,869328,902365,827976,834783,901272,846565,845503,830431,889134,889772,632262,920547,894916,691177,926017,903248,3789,1201,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,-8,-45,-8,-4,-59,-4,12,-1,12,12,20,12,-5,-52,-5,26,0,26,8,44,8,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:27:00,2022-06-02 04:00:00
60,901900,789640,798190,935364,874274,869309,902351,827963,834766,901245,846531,845470,830408,889097,889745,632277,920569,894940,691177,926007,903247,3791,1199,4990,101325,21.11,12.4,30,39,65536,0,10,10,0,30,28,44,28,15,-4,15,-9,-8,-9,11,17,11,0,-18,0,1,-22,1,13,35,13,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:29:00,2022-06-02 04:00:00
60,901867,789616,798164,935359,874269,869300,902343,827945,834770,901269,846541,845491,830406,889096,889746,632228,920490,894869,691144,925967,903209,3790,1200,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,30,-5,-9,-5,0,15,0,13,-44,13,17,7,17,-2,-15,-2,14,10,15,-9,-34,-9,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:30:00,2022-06-02 04:00:00
60,901879,789605,798181,935356,874250,869292,902349,827938,834759,901265,846532,845481,830413,889092,889750,632257,920528,894907,691151,925972,903218,3789,1201,4990,101325,21.11,93.0,29,41,65536,0,10,10,0,30,20,-18,20,17,18,17,16,64,16,7,27,7,17,16,17,8,19,8,9,1,9,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:31:00,2022-06-02 04:00:00
60,901877,789588,798164,935342,874220,869278,902350,827920,834754,901304,846545,845515,830426,889101,889765,632287,920558,894938,691188,926005,903266,3790,1200,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,30,-10,-24,-10,13,16,13,14,13,14,9,23,9,-3,11,-3,34,94,34,43,-3,43,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:33:00,2022-06-02 04:00:00
60,901843,789540,798132,935326,874196,869259,902339,827898,834743,901271,846529,845498,830386,889048,889714,632229,920464,894865,691136,925939,903190,3790,1200,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,30,17,6,17,10,14,10,15,3,15,-21,-61,-21,15,38,15,18,-56,18,-7,53,-7,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:34:00,2022-06-02 04:00:00
60,901854,789540,798130,935312,874177,869244,902325,827879,834725,901213,846468,845440,830386,889047,889725,632228,920462,894855,691114,925918,903176,3790,1200,4990,101325,21.11,0.0,29,40,65536,0,10,10,0,29,9,34,9,6,7,6,8,20,8,9,16,9,1,-51,1,1,53,1,-17,-97,-17,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:35:00,2022-06-02 04:00:00
60,901880,789546,798151,935337,874190,869257,902339,827894,834735,901291,846519,845506,830428,889072,889761,632260,920502,894899,691173,925981,903241,3790,1200,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,29,16,6,16,11,35,11,-3,11,-3,31,31,31,29,42,30,12,8,12,33,80,33,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:36:00,2022-06-02 04:00:00
60,901878,789529,798142,935344,874179,869256,902358,827885,834749,901302,846527,845519,830426,889070,889757,632260,920496,894896,691176,925977,903240,3789,1202,4991,101325,21.11,15.1,30,41,65536,0,10,10,0,29,14,21,14,19,25,19,33,14,33,3,-12,3,0,9,0,11,18,11,16,32,16,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:37:00,2022-06-02 04:00:00
60,901851,789503,798127,935340,874172,869260,902345,827877,834734,901307,846518,845507,830436,889070,889766,632256,920488,894890,691145,925944,903207,3791,1199,4990,101325,21.11,0.0,30,40,65536,0,10,10,0,29,2,-26,2,3,-26,4,-5,12,-5,19,73,19,16,8,16,4,2,4,-17,-49,-17,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:38:00,2022-06-02 04:00:00
60,901878,789500,798136,935356,874156,869268,902346,827860,834732,901304,846503,845520,830442,889060,889767,632281,920514,894926,691172,925971,903244,3791,1199,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,16,9,16,21,22,21,3,12,3,6,-51,6,12,20,12,22,53,22,-18,-30,-18,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:40:00,2022-06-02 04:00:00
60,901859,789468,798105,935338,874132,869248,902337,827836,834720,901322,846508,845520,830414,889025,889734,632249,920456,894868,691138,925898,903178,3791,1199,4990,101325,21.11,0.0,29,40,65536,0,10,10,0,30,14,41,14,8,11,8,20,14,20,16,74,17,7,14,7,22,78,22,56,142,56,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:41:00,2022-06-02 04:00:00
60,901920,789509,798158,935382,874161,869287,902384,827882,834773,901404,846581,845599,830492,889093,889815,632309,920543,894955,691199,925977,903273,3789,1201,4990,101325,21.11,100.0,29,38,65536,0,10,10,0,29,12,3,12,13,6,13,-4,-37,-4,6,-9,6,23,12,23,1,-13,1,6,-100,6,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:42:00,2022-06-02 04:00:00
60,901846,789430,798094,935347,874120,869250,902352,827832,834728,901303,846473,845497,830437,889037,889751,632267,920474,894892,691160,925933,903212,3789,1201,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,13,-4,13,9,15,9,26,60,26,18,32,18,-4,24,-4,15,22,15,-17,66,-17,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:43:00,2022-06-02 04:00:00
60,901869,789452,798121,935336,874108,869241,902349,827833,834730,901307,846480,845501,830439,889034,889763,632261,920465,894891,691184,925964,903243,3790,1200,4990,101325,21.11,0.0,30,40,65536,0,10,10,0,29,-2,-19,-2,2,-4,2,-5,-19,-5,-4,-1,-5,8,-46,8,0,-46,0,2,2,2,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:44:00,2022-06-02 04:00:00
60,901852,789396,798087,935329,874063,869217,902342,827799,834714,901336,846486,845528,830454,889031,889767,632286,920488,894918,691159,925921,903211,3791,1199,4990,101325,21.11,0.0,30,38,65536,0,10,10,0,30,7,2,7,6,18,6,3,2,3,9,-12,9,21,49,21,17,17,17,-18,-57,-18,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:48:00,2022-06-02 04:00:00
60,901801,789340,798044,935303,874020,869181,902297,827742,834662,901255,846404,845445,830370,888933,889676,632213,920372,894816,691084,925813,903115,3790,1201,4991,101325,21.11,30.5,29,41,65536,0,10,10,0,30,11,-6,11,20,40,20,20,40,20,8,31,8,12,5,12,18,-8,18,15,-13,15,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:49:00,2022-06-02 04:00:00
60,901796,789317,798035,935286,874004,869179,902272,827713,834648,901218,846351,845408,830343,888901,889650,632190,920331,894778,691076,925789,903094,3790,1200,4990,101325,21.11,0.0,30,39,65536,0,10,10,0,29,8,22,8,-4,-23,-4,5,-23,5,26,38,26,6,-46,6,33,80,33,33,63,33,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:51:00,2022-06-02 04:00:00
60,901801,789292,798030,935311,873992,869187,902313,827725,834679,901289,846399,845471,830382,888931,889691,632210,920360,894811,691117,925834,903149,3789,1202,4991,101325,21.11,0.0,30,40,65536,0,10,10,0,29,3,7,3,11,8,12,10,33,10,12,-11,12,14,7,14,22,92,22,24,23,24,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:54:00,2022-06-02 04:00:00
60,901778,789258,798011,935301,873976,869164,902296,827713,834664,901281,846382,845464,830384,888935,889688,632210,920353,894796,691076,925781,903096,3790,1200,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,30,13,-4,13,7,46,7,-4,-3,-5,13,-2,13,-3,24,-3,13,92,13,-4,-4,-4,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:55:00,2022-06-02 04:00:00
60,901778,789254,797993,935271,873942,869150,902291,827690,834652,901274,846372,845463,830363,888892,889667,632189,920308,894771,691070,925767,903086,3790,1200,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,4,52,4,6,-47,6,23,29,23,5,-24,5,30,-7,30,27,-29,27,12,14,12,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:56:00,2022-06-02 04:00:00
60,901800,789252,798019,935287,873948,869155,902289,827686,834645,901301,846391,845478,830386,888913,889683,632200,920323,894792,691069,925761,903079,3789,1200,4989,101325,21.11,1.3,29,40,65536,0,10,10,0,30,20,-19,20,10,33,10,3,20,3,9,45,9,5,40,5,2,-33,2,9,38,10,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:57:00,2022-06-02 04:00:00
60,901838,789275,798032,935300,873945,869166,902308,827690,834662,901308,846410,845500,830393,888913,889686,632223,920346,894820,691127,925827,903154,3789,1201,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,10,60,10,16,4,16,17,2,17,-17,-67,-17,11,21,11,20,28,20,24,5,24,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 04:58:00,2022-06-02 04:00:00
60,901773,789205,797966,935279,873903,869139,902280,827650,834626,901269,846354,845452,830372,888885,889667,632175,920280,894742,691061,925734,903068,3790,1200,4990,101325,21.11,0.0,30,40,65536,0,10,10,0,29,-5,22,-5,18,11,19,15,58,15,-2,0,-2,10,-20,10,1,51,1,-2,38,-2,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:00:00,2022-06-02 05:00:00
60,901822,789234,798016,935301,873934,869160,902317,827678,834662,901347,846424,845525,830406,888907,889695,632215,920330,894800,691117,925809,903144,3791,1199,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,13,-19,13,-11,-2,-11,7,-7,7,4,1,5,21,39,21,16,-9,16,0,-19,0,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:01:00,2022-06-02 05:00:00
60,901764,789157,797956,935251,873873,869114,902260,827618,834601,901260,846325,845436,830345,888834,889620,632157,920231,894716,691005,925656,902992,3790,1200,4990,101325,21.11,0.0,29,40,65536,0,10,10,0,30,17,4,17,-4,-11,-4,-1,11,-1,14,32,14,2,24,2,30,35,30,-16,-12,-16,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:03:00,2022-06-02 05:00:00
60,901790,789157,797961,935269,873861,869123,902283,827617,834618,901301,846356,845471,830364,888834,889647,632207,920302,894787,691081,925738,903096,3788,1202,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,30,9,44,9,7,5,7,13,10,14,6,60,6,23,31,23,5,6,5,37,26,37,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:05:00,2022-06-02 05:00:00
60,901764,789130,797929,935261,873844,869109,902278,827607,834611,901273,846320,845436,830356,888824,889635,632151,920205,894696,691038,925677,903039,3790,1200,4990,101325,21.11,47.2,29,40,65536,0,10,10,0,30,4,26,4,10,22,10,7,9,7,13,38,14,2,16,2,29,72,29,7,5,7,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:06:00,2022-06-02 05:00:00
60,901803,789144,797966,935324,873886,869159,902310,827625,834650,901358,846402,845520,830408,888871,889681,632236,920320,894822,691101,925752,903106,3790,1200,4990,101325,21.11,0.0,29,40,65536,0,10,10,0,29,19,-7,19,18,29,18,14,-37,14,-3,-19,-3,13,45,13,17,-35,17,19,101,19,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:07:00,2022-06-02 05:00:00
60,901747,789077,797924,935252,873808,869098,902252,827552,834584,901251,846292,845431,830338,888779,889599,632159,920196,894701,691031,925651,903013,3788,1202,4990,101325,21.11,0.0,30,40,65536,0,10,10,0,29,12,1,13,13,-7,13,27,-5,28,16,30,17,19,54,19,29,51,29,15,23,15,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:09:00,2022-06-02 05:00:00
60,901766,789072,797930,935265,873803,869099,902259,827556,834592,901325,846323,845469,830372,888811,889643,632202,920258,894764,691082,925708,903077,3789,1201,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,30,6,3,6,5,14,5,3,33,3,16,34,16,-3,0,-3,2,52,2,24,27,24,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:11:00,2022-06-02 05:00:00
60,901741,789030,797912,935244,873769,869072,902246,827531,834565,901275,846288,845452,830354,888783,889618,632165,920193,894711,691049,925660,903034,3789,1201,4990,101325,21.11,97.8,29,41,65536,0,10,10,0,30,19,-12,19,15,25,15,16,58,16,-17,-130,-17,13,26,13,21,4,21,8,-1,8,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:12:00,2022-06-02 05:00:00
60,901753,789024,797891,935259,873772,869088,902272,827537,834592,901394,846364,845526,830368,888778,889626,632175,920197,894718,691052,925646,903028,3790,1200,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,29,0,39,0,2,-4,2,6,9,6,33,131,33,8,26,8,24,45,24,45,69,45,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:14:00,2022-06-02 05:00:00
60,901736,788985,797868,935252,873744,869073,902248,827505,834563,901282,846252,845422,830310,888694,889554,632148,920152,894683,691013,925595,902980,3789,1201,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,29,22,23,23,23,29,23,12,26,13,9,-5,10,32,46,33,11,-20,11,-3,-19,-3,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:15:00,2022-06-02 05:00:00
60,901794,789019,797920,935298,873780,869113,902289,827542,834608,901418,846390,845567,830399,888789,889638,632218,920247,894780,691065,925664,903045,3790,1200,4990,101325,21.11,100.0,29,39,65536,0,10,10,0,29,16,-2,16,7,9,8,1,-28,1,-14,-76,-14,0,53,0,13,13,13,1,19,1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:16:00,2022-06-02 05:00:00
60,901762,788968,797891,935262,873720,869070,902271,827495,834583,901385,846333,845526,830388,888772,889645,632187,920193,894729,691090,925680,903073,3790,1201,4991,101325,21.11,0.0,29,39,65536,0,10,10,0,29,24,20,24,6,25,6,16,4,16,31,41,31,8,-11,8,26,76,27,36,86,36,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:19:00,2022-06-02 05:00:00
60,901741,788944,797870,935272,873714,869074,902264,827479,834562,901373,846305,845513,830360,888736,889608,632177,920177,894714,691040,925616,903008,3789,1201,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,29,5,7,5,16,18,17,12,57,12,23,8,23,9,32,9,3,5,3,-6,-2,-6,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:20:00,2022-06-02 05:00:00
60,901760,788929,797870,935237,873675,869049,902249,827458,834558,901300,846248,845440,830332,888698,889568,632139,920121,894668,690993,925556,902954,3790,1200,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,29,29,49,30,7,-25,7,9,-38,9,-16,20,-16,12,46,12,1,-48,1,-6,-49,-6,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:21:00,2022-06-02 05:00:00
60,901770,788929,797879,935260,873687,869065,902270,827468,834576,901373,846290,845493,830365,888720,889612,632169,920151,894691,691033,925596,903005,3790,1201,4991,101325,21.11,0.0,29,39,65536,0,10,10,0,29,8,0,8,10,18,10,12,6,12,37,67,37,20,-40,20,26,120,26,28,8,28,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:22:00,2022-06-02 05:00:00
60,901733,788884,797855,935264,873679,869060,902251,827456,834555,901380,846299,845508,830351,888703,889590,632185,920157,894716,691042,925599,903012,3788,1202,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,30,12,-25,12,13,29,13,-7,13,-7,-3,-37,-3,3,32,3,33,-15,33,18,31,19,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:23:00,2022-06-02 05:00:00
60,901720,788851,797832,935244,873641,869033,902240,827429,834540,901356,846267,845487,830337,888680,889575,632165,920127,894688,691032,925588,903004,3788,1202,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,20,33,20,21,28,21,21,19,21,13,-7,13,12,0,12,2,-2,2,-5,-33,-5,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:24:00,2022-06-02 05:00:00
60,901787,788892,797884,935287,873664,869074,902274,827441,834566,901444,846337,845565,830407,888740,889644,632187,920152,894722,691069,925623,903041,3788,1202,4990,101325,21.11,0.0,30,41,65536,0,10,10,0,29,11,-13,11,10,-3,10,20,4,20,1,23,1,6,1,6,16,-18,16,-2,-18,-2,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:26:00,2022-06-02 05:00:00
60,901756,788844,797836,935232,873612,869030,902249,827412,834541,901399,846283,845523,830352,888673,889587,632160,920103,894668,691012,925552,902967,3789,1201,4990,101325,21.11,0.0,29,41,65536,0,10,10,0,29,19,60,20,1,-24,1,8,7,8,16,-1,16,12,-9,12,18,97,18,-11,-3,-11,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:27:00,2022-06-02 05:00:00
60,901763,788850,797853,935264,873624,869042,902258,827400,834547,901442,846307,845547,830390,888704,889625,632206,920168,894737,691068,925617,903038,3790,1200,4990,101325,21.11,0.0,29,42,65536,0,10,10,0,29,2,-2,2,-3,15,-3,23,20,23,9,1,9,14,22,14,21,69,21,-8,-10,-8,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:29:00,2022-06-02 05:00:00
60,901748,788811,797838,935236,873583,869022,902240,827379,834530,901407,846276,845529,830366,888679,889596,632170,920115,894692,691024,925552,902977,3788,1202,4990,101325,21.11,28.8,29,41,65536,0,10,10,0,29,24,5,24,16,-20,16,6,1,6,-3,-65,-3,-1,15,-1,1,-36,1,12,23,12,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:30:00,2022-06-02 05:00:00
60,901710,788766,797788,935238,873571,869012,902214,827351,834505,901390,846251,845497,830358,888656,889581,632156,920092,894668,691013,925533,902974,3789,1201,4990,101325,21.11,69.8,29,40,65536,0,10,10,0,29,11,47,11,15,40,15,5,4,5,12,70,13,21,30,21,5,26,5,9,-75,9,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,85,2022-06-02 05:31:00,2022-06-02 05:00:00
